Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
K328_PR009_CD3	Tissue_area	Tissue_area	Image	Geometry	1896.1	4603	153783	117541	36242	23.57	1823.7	19872645	32288.8
K328_PR009_CD3	Normal kidney	Normal kidney	Tissue_area	Geometry	2093.2	5242.5	59160	36160	23000	38.88	2406	9559249.5	27818.6
K328_PR009_CD3	peri-tumoural_immune	peri-tumoural_immune	Normal kidney	Geometry	2026.5	5298.5	45106	27418	17688	39.21	2549.3	6938508.2	34474.9
K328_PR009_CD3	tumour_immune	tumour_immune	Image	Geometry	1714.5	4025.8	94634	81391	13243	13.99	1279.3	10351807.4	46441.3
K328_PR009_CD3	aggregates	aggregates	Image	Geometry	1714.5	4025.8	94634	81391	13243	13.99	1279.3	10351807.4	46441.3
K328_PR010_CD3	Tissue_area	Tissue_area	Image	Geometry	2191.4	3879.9	106343	72465	33878	31.86	1779.8	19034532.3	46928.8
K328_PR010_CD3	Normal kidney	Normal kidney	Tissue_area	Geometry	1955.6	2969.5	48072	28170	19902	41.4	1903	10458328.4	31011.3
K328_PR010_CD3	peri-tumoural_immune	peri-tumoural_immune	Normal kidney	Geometry	2074.2	3261.7	19535	11580	7955	40.72	1981.3	4015115.8	29804
K328_PR010_CD3	tumour_immune	tumour_immune	Image	Geometry	2478.9	4989.9	58271	44295	13976	23.98	1629.6	8576302	36895.4
K328_PR010_CD3	aggregates	aggregates	Image	Geometry	2478.9	4989.9	58271	44295	13976	23.98	1629.6	8576302	36895.4
K328_PR011_CD3	Tissue_area	Tissue_area	Image	Polygon	2014	3216.2	110232	70114	40118	36.39	2751.4	14581000	19556.9
K328_PR011_CD3	Normal kidney	Normal kidney	Tissue_area	Geometry	2032.9	3297.5	65497	39443	26054	39.78	2526.6	10311969	26522.3
K328_PR011_CD3	peri-tumoural_immune	peri-tumoural_immune	Normal kidney	Geometry	1989.8	3249.2	33550	19612	13938	41.54	2655.9	5248018.4	32658.7
K328_PR011_CD3	tumour_immune	tumour_immune	Image	Geometry	1937.8	3049	45382	31278	14104	31.08	3201.8	4405086.9	26497.2
K328_PR011_CD3	aggregates	aggregates	Image	Geometry	1937.8	3049	45382	31278	14104	31.08	3201.8	4405086.9	26497.2
K328_PR012_CD3	Tissue_area	Tissue_area	Image	Polygon	1964.2	3305.3	72863	59944	12919	17.73	1143.2	11300377.7	18373.3
K328_PR012_CD3	Normal kidney	Normal kidney	Tissue_area	Geometry	2239	3299.4	22928	14738	8190	35.72	1840	4451010.3	23587.9
K328_PR012_CD3	peri-tumoural_immune	peri-tumoural_immune	Normal kidney	Geometry	2178.9	3296.8	19908	13222	6686	33.58	1693.8	3947295.4	24502.5
K328_PR012_CD3	tumour_immune	tumour_immune	Image	Geometry	1785.5	3308.5	49935	45206	4729	9.47	690.23	6851338.6	19886.8
K328_PR012_CD3	aggregates	aggregates	Image	Geometry	1785.5	3308.5	49935	45206	4729	9.47	690.23	6851338.6	19886.8
K328_PR013_CD3	Tissue_area	Tissue_area	Image	Geometry	1995.2	5620.5	134218	114363	19855	14.79	850.44	23346643.2	49922.5
K328_PR013_CD3	Normal kidney	Normal kidney	Tissue_area	Geometry	1765.3	5365.6	56639	41004	15635	27.6	1504.9	10389334.5	28407
K328_PR013_CD3	peri-tumoural_immune	peri-tumoural_immune	Normal kidney	Geometry	1845.9	5859.3	27675	20431	7244	26.18	1533.7	4723323.6	30925.5
K328_PR013_CD3	tumour_immune	tumour_immune	Image	Geometry	2178.6	5826	77591	73371	4220	5.439	325.24	12975079	53367.1
K328_PR013_CD3	diffuse	diffuse	Image	Geometry	2178.6	5826	77591	73371	4220	5.439	325.24	12975079	53367.1
K328_PR014_CD3	Tissue_area	Tissue_area	Image	Geometry	2057.7	4752.2	137889	124649	13240	9.602	631.48	20966666.6	37726.2
K328_PR014_CD3	Normal kidney	Normal kidney	Tissue_area	Geometry	2222.5	5610.2	58342	49204	9138	15.66	963.61	9483135.3	43725.2
K328_PR014_CD3	peri-tumoural_immune	peri-tumoural_immune	Normal kidney	Geometry	1917	4150.6	39452	33359	6093	15.44	1017.9	5985722.2	39517.6
K328_PR014_CD3	tumour_immune	tumour_immune	Image	Geometry	1921.9	4043.3	79550	75448	4102	5.157	356.94	11492262.4	45802
K328_PR014_CD3	diffuse	diffuse	Image	Geometry	1921.9	4043.3	79550	75448	4102	5.157	356.94	11492262.4	45802
K328_PR015_CD3	Tissue_area	Tissue_area	Image	Geometry	1863.1	3140.5	81710	68757	12953	15.85	937.4	13818061.3	24952.1
K328_PR015_CD3	Normal kidney	Normal kidney	Tissue_area	Geometry	1620.2	5081.6	8074	4457	3617	44.8	2437.7	1483798.4	14833.4
K328_PR015_CD3	tumour_immune	tumour_immune	Image	Geometry	1892.4	2907	73636	64300	9336	12.68	756.92	12334262.9	34370
K328_PR015_CD3	diffuse	diffuse	Image	Geometry	1892.4	2907	73636	64300	9336	12.68	756.92	12334262.9	34370
K328_PR015_CD3	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1620.2	5081.6	8074	4457	3617	44.8	2437.7	1483798.4	14833.4
K328_PR016_CD3	Tissue_area	Tissue_area	Image	Geometry	1810.6	7263.9	184123	153361	30762	16.71	1196.5	25709261.9	44715.4
K328_PR016_CD3	tumour_immune	tumour_immune	Image	Geometry	1786.3	3819.3	70827	63825	7002	9.886	829.8	8438136	30291.7
K328_PR016_CD3	Normal kidney	Normal kidney	Image	Geometry	1762.8	3931.6	62384	47456	14928	23.93	2435.7	6128816.3	17740.9
K328_PR016_CD3	peri-tumoural_immune	peri-tumoural_immune	Normal kidney	Geometry	1823.1	4049.6	32750	26732	6018	18.38	1860.5	3234587.4	18367.4
K328_PR016_CD3	Fibrosis	Fibrosis	Image	Geometry	1855.6	11702.4	50932	42095	8837	17.35	792.62	11149118.8	21826.4
K328_PR016_CD3	diffuse	diffuse	Image	Geometry	1786.3	3819.3	70827	63825	7002	9.886	829.8	8438136	30291.7
K328_PR017_CD3	Tissue_area	Tissue_area	Image	Polygon	1857.6	2888.2	87478	71793	15685	17.93	1350.2	11617111.5	15505.3
K328_PR017_CD3	tumour_immune	tumour_immune	Image	Geometry	1658.8	3124.4	55598	48505	7093	12.76	836.51	8479297.8	21320.8
K328_PR017_CD3	Fibrosis	Fibrosis	Image	Geometry	2515.5	3532.7	13077	10120	2957	22.61	1919.1	1540849.6	11203.5
K328_PR017_CD3	Normal kidney	Normal kidney	Image	Geometry	2279.5	1013.9	18839	13198	5641	29.94	3523.7	1600887.9	9181.4
K328_PR017_CD3	aggregates	aggregates	Image	Geometry	1658.8	3124.4	55598	48505	7093	12.76	836.51	8479297.8	21320.8
K328_PR017_CD3	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	2321.8	2459.4	26808	20080	6728	25.1	2565.3	2622708.4	19760.9
K328_PR018_CD3	Tissue_area	Tissue_area	Image	Geometry	2079.7	5863.1	193399	169400	23999	12.41	907.45	26446533.6	40205.2
K328_PR018_CD3	tumour_immune	tumour_immune	Image	Geometry	2054.7	5786	190723	167453	23270	12.2	902.17	25793338.4	44547.8
K328_PR018_CD3	diffuse	diffuse	Image	Geometry	2054.7	5786	190723	167453	23270	12.2	902.17	25793338.4	44547.8
K328_PR019_CD3	Tissue_area	Tissue_area	Image	Geometry	2276.9	4225.7	112825	97456	15369	13.62	1091.3	14082687.9	62622.2
K328_PR019_CD3	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	2824.4	2574.3	13713	8138	5575	40.65	2217.4	2514256	16689.2
K328_PR019_CD3	tumour_immune	tumour_immune	Image	Geometry	2158.5	4582.7	99125	89331	9794	9.88	845.65	11581570.8	65584.9
K328_PR019_CD3	diffuse	diffuse	Image	Geometry	2158.5	4582.7	99125	89331	9794	9.88	845.65	11581570.8	65584.9
K328_PR019_CD3	Fibrosis	Fibrosis	Image	Geometry	2824.4	2574.3	13713	8138	5575	40.65	2217.4	2514256	16689.2
K328_PR020_CD3	Tissue_area	Tissue_area	Image	Geometry	1750.3	4367.2	111473	87295	24178	21.69	1569.6	15404315.3	37669
K328_PR020_CD3	Normal kidney	Normal kidney	Tissue_area	Geometry	1854.4	4374.6	46077	28905	17172	37.27	2250.1	7631735.6	22790.9
K328_PR020_CD3	peri-tumoural_immune	peri-tumoural_immune	Normal kidney	Geometry	1887.9	4171.9	28105	17022	11083	39.43	2738	4047830	25732.9
K328_PR020_CD3	tumour_immune	tumour_immune	Image	Geometry	1647	4360.7	65408	58402	7006	10.71	900.25	7782258.4	44423.9
K328_PR020_CD3	diffuse	diffuse	Image	Geometry	1647	4360.7	65408	58402	7006	10.71	900.25	7782258.4	44423.9
